"","genes","merge","value","ID_sample","ID_lab","Lib","Seq_batch","Numero_unique_groupe","Numero_unique_specimen","Weight","Length","TAG","Tank_exp","Tank_sample","Temperature_acclim","Temperature_sampling","Delta_acclim","Delta_temperature","DatHr_euthan","deltaT.ARN","Time","ID","acclim","sampling","Delta_short","Delta_long","cluster","cutoff0.001","cutoff0.018","cutoff0.03","cutoff0.071","cutoff0.16","cutoff0.284","cutoff0.444","cutoff0.524","cutoff0.64","cutoff0.871","cutoff1.138","cutoff1.44","cutoff1.778","cutoff2.151","cutoff2.409","cutoff3.004","cutoff3.484","cutoff4","sum_cluster","sum_cluster2","cluster2","cluster_new"
"2419","SEFA.17571.6","55",0.0280856930307883,"ARN_22_00011","S11","NS.1812.001.NEBNext_dual_i7_213---NEBNext_dual_i5_261.ARN_22_00011","1812","G_21_09215","S_21_06010",181.5,216,34183,"A2","A2",5,5,"10mo",0,44489.43,91,"10mo","1812.ARN_22_00011","5","5","no","0",14,NA,NA,NA,NA,74,57,43,24,24,18,13,6,6,6,5,5,4,1,85,"85",3,"Group S03 (85)"
"2420","SEFA.17647.1","55",-0.648311264778184,"ARN_22_00011","S11","NS.1812.001.NEBNext_dual_i7_213---NEBNext_dual_i5_261.ARN_22_00011","1812","G_21_09215","S_21_06010",181.5,216,34183,"A2","A2",5,5,"10mo",0,44489.43,91,"10mo","1812.ARN_22_00011","5","5","no","0",14,NA,NA,NA,NA,74,57,43,24,24,18,13,6,6,6,5,5,4,1,85,"85",3,"Group S03 (85)"
"2421","SEFA.4365.1","57.5",-0.785190969671812,"ARN_22_00014","S14","NS.1812.001.NEBNext_dual_i7_216---NEBNext_dual_i5_264.ARN_22_00014","1812","G_21_09215","S_21_06013",321.86,263,33973,"A3","B4",5,7.5,"10mo",-2.5,44489.44,91,"24h","1812.ARN_22_00014","5","7.5","up","0",14,NA,NA,NA,NA,34,28,25,21,21,18,13,6,6,6,5,5,4,1,85,"85",3,"Group S03 (85)"
"2422","SEFA.5598.1","57.5",-0.0472349956688266,"ARN_22_00014","S14","NS.1812.001.NEBNext_dual_i7_216---NEBNext_dual_i5_264.ARN_22_00014","1812","G_21_09215","S_21_06013",321.86,263,33973,"A3","B4",5,7.5,"10mo",-2.5,44489.44,91,"24h","1812.ARN_22_00014","5","7.5","up","0",14,NA,NA,NA,NA,NA,NA,NA,24,24,18,13,6,6,6,5,5,4,1,85,"85",3,"Group S03 (85)"
"2423","SEFA.17230.1","57.5",-0.684047909844492,"ARN_22_00014","S14","NS.1812.001.NEBNext_dual_i7_216---NEBNext_dual_i5_264.ARN_22_00014","1812","G_21_09215","S_21_06013",321.86,263,33973,"A3","B4",5,7.5,"10mo",-2.5,44489.44,91,"24h","1812.ARN_22_00014","5","7.5","up","0",14,NA,NA,NA,NA,34,28,25,21,21,18,13,6,6,6,5,5,4,1,85,"85",3,"Group S03 (85)"
"2424","SEFA.201.1","57.5",-0.179361977129319,"ARN_22_00014","S14","NS.1812.001.NEBNext_dual_i7_216---NEBNext_dual_i5_264.ARN_22_00014","1812","G_21_09215","S_21_06013",321.86,263,33973,"A3","B4",5,7.5,"10mo",-2.5,44489.44,91,"24h","1812.ARN_22_00014","5","7.5","up","0",14,91,70,70,70,55,28,25,21,21,18,13,6,6,6,5,5,4,1,85,"85",3,"Group S03 (85)"
"2425","SEFA.201.2","57.5",-0.0676888397936154,"ARN_22_00014","S14","NS.1812.001.NEBNext_dual_i7_216---NEBNext_dual_i5_264.ARN_22_00014","1812","G_21_09215","S_21_06013",321.86,263,33973,"A3","B4",5,7.5,"10mo",-2.5,44489.44,91,"24h","1812.ARN_22_00014","5","7.5","up","0",14,NA,70,70,70,55,28,25,21,21,18,13,6,6,6,5,5,4,1,85,"85",3,"Group S03 (85)"
"2426","SEFA.572.1","57.5",-0.451190626995048,"ARN_22_00014","S14","NS.1812.001.NEBNext_dual_i7_216---NEBNext_dual_i5_264.ARN_22_00014","1812","G_21_09215","S_21_06013",321.86,263,33973,"A3","B4",5,7.5,"10mo",-2.5,44489.44,91,"24h","1812.ARN_22_00014","5","7.5","up","0",14,91,70,70,70,55,28,25,21,21,18,13,6,6,6,5,5,4,1,85,"85",3,"Group S03 (85)"
"2427","SEFA.572.3","57.5",-0.39567370037633,"ARN_22_00014","S14","NS.1812.001.NEBNext_dual_i7_216---NEBNext_dual_i5_264.ARN_22_00014","1812","G_21_09215","S_21_06013",321.86,263,33973,"A3","B4",5,7.5,"10mo",-2.5,44489.44,91,"24h","1812.ARN_22_00014","5","7.5","up","0",14,NA,74,74,74,34,28,25,21,21,18,13,6,6,6,5,5,4,1,85,"85",3,"Group S03 (85)"
"2428","SEFA.572.4","57.5",-0.478984475996907,"ARN_22_00014","S14","NS.1812.001.NEBNext_dual_i7_216---NEBNext_dual_i5_264.ARN_22_00014","1812","G_21_09215","S_21_06013",321.86,263,33973,"A3","B4",5,7.5,"10mo",-2.5,44489.44,91,"24h","1812.ARN_22_00014","5","7.5","up","0",14,NA,NA,NA,NA,34,28,25,21,21,18,13,6,6,6,5,5,4,1,85,"85",3,"Group S03 (85)"
"2429","SEFA.654.1","57.5",-0.215831308907689,"ARN_22_00014","S14","NS.1812.001.NEBNext_dual_i7_216---NEBNext_dual_i5_264.ARN_22_00014","1812","G_21_09215","S_21_06013",321.86,263,33973,"A3","B4",5,7.5,"10mo",-2.5,44489.44,91,"24h","1812.ARN_22_00014","5","7.5","up","0",14,NA,NA,NA,NA,55,28,25,21,21,18,13,6,6,6,5,5,4,1,85,"85",3,"Group S03 (85)"
"2430","SEFA.742.1","57.5",-0.114412838465198,"ARN_22_00014","S14","NS.1812.001.NEBNext_dual_i7_216---NEBNext_dual_i5_264.ARN_22_00014","1812","G_21_09215","S_21_06013",321.86,263,33973,"A3","B4",5,7.5,"10mo",-2.5,44489.44,91,"24h","1812.ARN_22_00014","5","7.5","up","0",14,99,74,74,74,34,28,25,21,21,18,13,6,6,6,5,5,4,1,85,"85",3,"Group S03 (85)"
"2431","SEFA.1214.1","57.5",-0.0689573612564311,"ARN_22_00014","S14","NS.1812.001.NEBNext_dual_i7_216---NEBNext_dual_i5_264.ARN_22_00014","1812","G_21_09215","S_21_06013",321.86,263,33973,"A3","B4",5,7.5,"10mo",-2.5,44489.44,91,"24h","1812.ARN_22_00014","5","7.5","up","0",14,99,74,74,74,34,28,25,21,21,18,13,6,6,6,5,5,4,1,85,"85",3,"Group S03 (85)"
"2432","SEFA.1214.2","57.5",-0.0808039055254071,"ARN_22_00014","S14","NS.1812.001.NEBNext_dual_i7_216---NEBNext_dual_i5_264.ARN_22_00014","1812","G_21_09215","S_21_06013",321.86,263,33973,"A3","B4",5,7.5,"10mo",-2.5,44489.44,91,"24h","1812.ARN_22_00014","5","7.5","up","0",14,99,74,74,74,34,28,25,21,21,18,13,6,6,6,5,5,4,1,85,"85",3,"Group S03 (85)"
"2433","SEFA.1214.3","57.5",-0.0599262381607599,"ARN_22_00014","S14","NS.1812.001.NEBNext_dual_i7_216---NEBNext_dual_i5_264.ARN_22_00014","1812","G_21_09215","S_21_06013",321.86,263,33973,"A3","B4",5,7.5,"10mo",-2.5,44489.44,91,"24h","1812.ARN_22_00014","5","7.5","up","0",14,99,74,74,74,34,28,25,21,21,18,13,6,6,6,5,5,4,1,85,"85",3,"Group S03 (85)"
"2434","SEFA.1214.4","57.5",-0.0741942100530696,"ARN_22_00014","S14","NS.1812.001.NEBNext_dual_i7_216---NEBNext_dual_i5_264.ARN_22_00014","1812","G_21_09215","S_21_06013",321.86,263,33973,"A3","B4",5,7.5,"10mo",-2.5,44489.44,91,"24h","1812.ARN_22_00014","5","7.5","up","0",14,99,74,74,74,34,28,25,21,21,18,13,6,6,6,5,5,4,1,85,"85",3,"Group S03 (85)"
"2435","SEFA.1214.5","57.5",-0.0567895413527802,"ARN_22_00014","S14","NS.1812.001.NEBNext_dual_i7_216---NEBNext_dual_i5_264.ARN_22_00014","1812","G_21_09215","S_21_06013",321.86,263,33973,"A3","B4",5,7.5,"10mo",-2.5,44489.44,91,"24h","1812.ARN_22_00014","5","7.5","up","0",14,99,74,74,74,34,28,25,21,21,18,13,6,6,6,5,5,4,1,85,"85",3,"Group S03 (85)"
"2436","SEFA.1214.6","57.5",-0.0591777910446871,"ARN_22_00014","S14","NS.1812.001.NEBNext_dual_i7_216---NEBNext_dual_i5_264.ARN_22_00014","1812","G_21_09215","S_21_06013",321.86,263,33973,"A3","B4",5,7.5,"10mo",-2.5,44489.44,91,"24h","1812.ARN_22_00014","5","7.5","up","0",14,99,74,74,74,34,28,25,21,21,18,13,6,6,6,5,5,4,1,85,"85",3,"Group S03 (85)"
"2437","SEFA.1214.7","57.5",-0.045295512056961,"ARN_22_00014","S14","NS.1812.001.NEBNext_dual_i7_216---NEBNext_dual_i5_264.ARN_22_00014","1812","G_21_09215","S_21_06013",321.86,263,33973,"A3","B4",5,7.5,"10mo",-2.5,44489.44,91,"24h","1812.ARN_22_00014","5","7.5","up","0",14,99,74,74,74,34,28,25,21,21,18,13,6,6,6,5,5,4,1,85,"85",3,"Group S03 (85)"
"2438","SEFA.1289.1","57.5",-0.574456990151875,"ARN_22_00014","S14","NS.1812.001.NEBNext_dual_i7_216---NEBNext_dual_i5_264.ARN_22_00014","1812","G_21_09215","S_21_06013",321.86,263,33973,"A3","B4",5,7.5,"10mo",-2.5,44489.44,91,"24h","1812.ARN_22_00014","5","7.5","up","0",14,NA,74,74,74,34,28,25,21,21,18,13,6,6,6,5,5,4,1,85,"85",3,"Group S03 (85)"
"2439","SEFA.1383.1","57.5",-1.17564400530193,"ARN_22_00014","S14","NS.1812.001.NEBNext_dual_i7_216---NEBNext_dual_i5_264.ARN_22_00014","1812","G_21_09215","S_21_06013",321.86,263,33973,"A3","B4",5,7.5,"10mo",-2.5,44489.44,91,"24h","1812.ARN_22_00014","5","7.5","up","0",14,NA,NA,NA,NA,55,28,25,21,21,18,13,6,6,6,5,5,4,1,85,"85",3,"Group S03 (85)"
"2440","SEFA.1871.1","57.5",-0.767962985797195,"ARN_22_00014","S14","NS.1812.001.NEBNext_dual_i7_216---NEBNext_dual_i5_264.ARN_22_00014","1812","G_21_09215","S_21_06013",321.86,263,33973,"A3","B4",5,7.5,"10mo",-2.5,44489.44,91,"24h","1812.ARN_22_00014","5","7.5","up","0",14,NA,70,70,70,55,28,25,21,21,18,13,6,6,6,5,5,4,1,85,"85",3,"Group S03 (85)"
"2441","SEFA.2080.1","57.5",-0.584403679516031,"ARN_22_00014","S14","NS.1812.001.NEBNext_dual_i7_216---NEBNext_dual_i5_264.ARN_22_00014","1812","G_21_09215","S_21_06013",321.86,263,33973,"A3","B4",5,7.5,"10mo",-2.5,44489.44,91,"24h","1812.ARN_22_00014","5","7.5","up","0",14,NA,74,74,74,34,28,25,21,21,18,13,6,6,6,5,5,4,1,85,"85",3,"Group S03 (85)"
"2442","SEFA.2507.1","57.5",0.0564723129237856,"ARN_22_00014","S14","NS.1812.001.NEBNext_dual_i7_216---NEBNext_dual_i5_264.ARN_22_00014","1812","G_21_09215","S_21_06013",321.86,263,33973,"A3","B4",5,7.5,"10mo",-2.5,44489.44,91,"24h","1812.ARN_22_00014","5","7.5","up","0",14,91,70,70,70,55,28,25,21,21,18,13,6,6,6,5,5,4,1,85,"85",3,"Group S03 (85)"
"2443","SEFA.2517.1","57.5",-0.478967651441158,"ARN_22_00014","S14","NS.1812.001.NEBNext_dual_i7_216---NEBNext_dual_i5_264.ARN_22_00014","1812","G_21_09215","S_21_06013",321.86,263,33973,"A3","B4",5,7.5,"10mo",-2.5,44489.44,91,"24h","1812.ARN_22_00014","5","7.5","up","0",14,NA,NA,NA,NA,55,28,25,21,21,18,13,6,6,6,5,5,4,1,85,"85",3,"Group S03 (85)"
"2444","SEFA.2520.1","57.5",0.136661306832144,"ARN_22_00014","S14","NS.1812.001.NEBNext_dual_i7_216---NEBNext_dual_i5_264.ARN_22_00014","1812","G_21_09215","S_21_06013",321.86,263,33973,"A3","B4",5,7.5,"10mo",-2.5,44489.44,91,"24h","1812.ARN_22_00014","5","7.5","up","0",14,NA,NA,NA,NA,NA,NA,43,24,24,18,13,6,6,6,5,5,4,1,85,"85",3,"Group S03 (85)"
"2445","SEFA.2595.1","57.5",-0.415934826904709,"ARN_22_00014","S14","NS.1812.001.NEBNext_dual_i7_216---NEBNext_dual_i5_264.ARN_22_00014","1812","G_21_09215","S_21_06013",321.86,263,33973,"A3","B4",5,7.5,"10mo",-2.5,44489.44,91,"24h","1812.ARN_22_00014","5","7.5","up","0",14,NA,70,70,70,55,28,25,21,21,18,13,6,6,6,5,5,4,1,85,"85",3,"Group S03 (85)"
"2446","SEFA.2643.6","57.5",-0.707179865208616,"ARN_22_00014","S14","NS.1812.001.NEBNext_dual_i7_216---NEBNext_dual_i5_264.ARN_22_00014","1812","G_21_09215","S_21_06013",321.86,263,33973,"A3","B4",5,7.5,"10mo",-2.5,44489.44,91,"24h","1812.ARN_22_00014","5","7.5","up","0",14,91,70,70,70,55,28,25,21,21,18,13,6,6,6,5,5,4,1,85,"85",3,"Group S03 (85)"
"2447","SEFA.2643.7","57.5",-0.735573415190974,"ARN_22_00014","S14","NS.1812.001.NEBNext_dual_i7_216---NEBNext_dual_i5_264.ARN_22_00014","1812","G_21_09215","S_21_06013",321.86,263,33973,"A3","B4",5,7.5,"10mo",-2.5,44489.44,91,"24h","1812.ARN_22_00014","5","7.5","up","0",14,91,70,70,70,55,28,25,21,21,18,13,6,6,6,5,5,4,1,85,"85",3,"Group S03 (85)"
"2448","SEFA.2643.13","57.5",-0.756765122606223,"ARN_22_00014","S14","NS.1812.001.NEBNext_dual_i7_216---NEBNext_dual_i5_264.ARN_22_00014","1812","G_21_09215","S_21_06013",321.86,263,33973,"A3","B4",5,7.5,"10mo",-2.5,44489.44,91,"24h","1812.ARN_22_00014","5","7.5","up","0",14,91,70,70,70,55,28,25,21,21,18,13,6,6,6,5,5,4,1,85,"85",3,"Group S03 (85)"
"2449","SEFA.2643.18","57.5",-0.756618356027787,"ARN_22_00014","S14","NS.1812.001.NEBNext_dual_i7_216---NEBNext_dual_i5_264.ARN_22_00014","1812","G_21_09215","S_21_06013",321.86,263,33973,"A3","B4",5,7.5,"10mo",-2.5,44489.44,91,"24h","1812.ARN_22_00014","5","7.5","up","0",14,91,70,70,70,55,28,25,21,21,18,13,6,6,6,5,5,4,1,85,"85",3,"Group S03 (85)"
"2450","SEFA.3317.1","57.5",-0.701569383057884,"ARN_22_00014","S14","NS.1812.001.NEBNext_dual_i7_216---NEBNext_dual_i5_264.ARN_22_00014","1812","G_21_09215","S_21_06013",321.86,263,33973,"A3","B4",5,7.5,"10mo",-2.5,44489.44,91,"24h","1812.ARN_22_00014","5","7.5","up","0",14,NA,74,74,74,34,28,25,21,21,18,13,6,6,6,5,5,4,1,85,"85",3,"Group S03 (85)"
"2451","SEFA.3406.1","57.5",-0.601006631895475,"ARN_22_00014","S14","NS.1812.001.NEBNext_dual_i7_216---NEBNext_dual_i5_264.ARN_22_00014","1812","G_21_09215","S_21_06013",321.86,263,33973,"A3","B4",5,7.5,"10mo",-2.5,44489.44,91,"24h","1812.ARN_22_00014","5","7.5","up","0",14,91,70,70,70,55,28,25,21,21,18,13,6,6,6,5,5,4,1,85,"85",3,"Group S03 (85)"
"2452","SEFA.3511.1","57.5",-0.275783246687436,"ARN_22_00014","S14","NS.1812.001.NEBNext_dual_i7_216---NEBNext_dual_i5_264.ARN_22_00014","1812","G_21_09215","S_21_06013",321.86,263,33973,"A3","B4",5,7.5,"10mo",-2.5,44489.44,91,"24h","1812.ARN_22_00014","5","7.5","up","0",14,NA,NA,NA,NA,34,28,25,21,21,18,13,6,6,6,5,5,4,1,85,"85",3,"Group S03 (85)"
"2453","SEFA.4229.1","57.5",-0.823832002854144,"ARN_22_00014","S14","NS.1812.001.NEBNext_dual_i7_216---NEBNext_dual_i5_264.ARN_22_00014","1812","G_21_09215","S_21_06013",321.86,263,33973,"A3","B4",5,7.5,"10mo",-2.5,44489.44,91,"24h","1812.ARN_22_00014","5","7.5","up","0",14,NA,74,74,74,34,28,25,21,21,18,13,6,6,6,5,5,4,1,85,"85",3,"Group S03 (85)"
"2454","SEFA.4229.2","57.5",-0.817756063361657,"ARN_22_00014","S14","NS.1812.001.NEBNext_dual_i7_216---NEBNext_dual_i5_264.ARN_22_00014","1812","G_21_09215","S_21_06013",321.86,263,33973,"A3","B4",5,7.5,"10mo",-2.5,44489.44,91,"24h","1812.ARN_22_00014","5","7.5","up","0",14,NA,74,74,74,34,28,25,21,21,18,13,6,6,6,5,5,4,1,85,"85",3,"Group S03 (85)"
"2455","SEFA.4368.1","57.5",-0.167319057856192,"ARN_22_00014","S14","NS.1812.001.NEBNext_dual_i7_216---NEBNext_dual_i5_264.ARN_22_00014","1812","G_21_09215","S_21_06013",321.86,263,33973,"A3","B4",5,7.5,"10mo",-2.5,44489.44,91,"24h","1812.ARN_22_00014","5","7.5","up","0",14,NA,NA,NA,NA,74,57,43,24,24,18,13,6,6,6,5,5,4,1,85,"85",3,"Group S03 (85)"
"2456","SEFA.4953.1","57.5",-0.264701611971075,"ARN_22_00014","S14","NS.1812.001.NEBNext_dual_i7_216---NEBNext_dual_i5_264.ARN_22_00014","1812","G_21_09215","S_21_06013",321.86,263,33973,"A3","B4",5,7.5,"10mo",-2.5,44489.44,91,"24h","1812.ARN_22_00014","5","7.5","up","0",14,NA,NA,NA,NA,55,28,25,21,21,18,13,6,6,6,5,5,4,1,85,"85",3,"Group S03 (85)"
"2457","SEFA.6074.1","57.5",-0.171908374012812,"ARN_22_00014","S14","NS.1812.001.NEBNext_dual_i7_216---NEBNext_dual_i5_264.ARN_22_00014","1812","G_21_09215","S_21_06013",321.86,263,33973,"A3","B4",5,7.5,"10mo",-2.5,44489.44,91,"24h","1812.ARN_22_00014","5","7.5","up","0",14,NA,NA,NA,NA,NA,NA,NA,21,21,18,13,6,6,6,5,5,4,1,85,"85",3,"Group S03 (85)"
"2458","SEFA.6103.1","57.5",-0.214345326230466,"ARN_22_00014","S14","NS.1812.001.NEBNext_dual_i7_216---NEBNext_dual_i5_264.ARN_22_00014","1812","G_21_09215","S_21_06013",321.86,263,33973,"A3","B4",5,7.5,"10mo",-2.5,44489.44,91,"24h","1812.ARN_22_00014","5","7.5","up","0",14,NA,74,74,74,34,28,25,21,21,18,13,6,6,6,5,5,4,1,85,"85",3,"Group S03 (85)"
"2459","SEFA.6103.2","57.5",-0.21426287577477,"ARN_22_00014","S14","NS.1812.001.NEBNext_dual_i7_216---NEBNext_dual_i5_264.ARN_22_00014","1812","G_21_09215","S_21_06013",321.86,263,33973,"A3","B4",5,7.5,"10mo",-2.5,44489.44,91,"24h","1812.ARN_22_00014","5","7.5","up","0",14,NA,74,74,74,34,28,25,21,21,18,13,6,6,6,5,5,4,1,85,"85",3,"Group S03 (85)"
"2460","SEFA.6180.1","57.5",-0.623497715060646,"ARN_22_00014","S14","NS.1812.001.NEBNext_dual_i7_216---NEBNext_dual_i5_264.ARN_22_00014","1812","G_21_09215","S_21_06013",321.86,263,33973,"A3","B4",5,7.5,"10mo",-2.5,44489.44,91,"24h","1812.ARN_22_00014","5","7.5","up","0",14,NA,NA,NA,NA,74,57,43,24,24,18,13,6,6,6,5,5,4,1,85,"85",3,"Group S03 (85)"
"2461","SEFA.6274.1","57.5",-0.548364877571574,"ARN_22_00014","S14","NS.1812.001.NEBNext_dual_i7_216---NEBNext_dual_i5_264.ARN_22_00014","1812","G_21_09215","S_21_06013",321.86,263,33973,"A3","B4",5,7.5,"10mo",-2.5,44489.44,91,"24h","1812.ARN_22_00014","5","7.5","up","0",14,99,74,74,74,34,28,25,21,21,18,13,6,6,6,5,5,4,1,85,"85",3,"Group S03 (85)"
"2462","SEFA.7273.1","57.5",-0.559370841907073,"ARN_22_00014","S14","NS.1812.001.NEBNext_dual_i7_216---NEBNext_dual_i5_264.ARN_22_00014","1812","G_21_09215","S_21_06013",321.86,263,33973,"A3","B4",5,7.5,"10mo",-2.5,44489.44,91,"24h","1812.ARN_22_00014","5","7.5","up","0",14,NA,NA,NA,NA,NA,NA,43,24,24,18,13,6,6,6,5,5,4,1,85,"85",3,"Group S03 (85)"
"2463","SEFA.7727.1","57.5",-0.104705124336043,"ARN_22_00014","S14","NS.1812.001.NEBNext_dual_i7_216---NEBNext_dual_i5_264.ARN_22_00014","1812","G_21_09215","S_21_06013",321.86,263,33973,"A3","B4",5,7.5,"10mo",-2.5,44489.44,91,"24h","1812.ARN_22_00014","5","7.5","up","0",14,NA,NA,NA,NA,74,57,43,24,24,18,13,6,6,6,5,5,4,1,85,"85",3,"Group S03 (85)"
"2464","SEFA.7826.1","57.5",-0.772388168656873,"ARN_22_00014","S14","NS.1812.001.NEBNext_dual_i7_216---NEBNext_dual_i5_264.ARN_22_00014","1812","G_21_09215","S_21_06013",321.86,263,33973,"A3","B4",5,7.5,"10mo",-2.5,44489.44,91,"24h","1812.ARN_22_00014","5","7.5","up","0",14,NA,74,74,74,34,28,25,21,21,18,13,6,6,6,5,5,4,1,85,"85",3,"Group S03 (85)"
"2465","SEFA.8832.1","57.5",-0.864189387009989,"ARN_22_00014","S14","NS.1812.001.NEBNext_dual_i7_216---NEBNext_dual_i5_264.ARN_22_00014","1812","G_21_09215","S_21_06013",321.86,263,33973,"A3","B4",5,7.5,"10mo",-2.5,44489.44,91,"24h","1812.ARN_22_00014","5","7.5","up","0",14,99,74,74,74,34,28,25,21,21,18,13,6,6,6,5,5,4,1,85,"85",3,"Group S03 (85)"
"2466","SEFA.9016.1","57.5",-0.182309865544811,"ARN_22_00014","S14","NS.1812.001.NEBNext_dual_i7_216---NEBNext_dual_i5_264.ARN_22_00014","1812","G_21_09215","S_21_06013",321.86,263,33973,"A3","B4",5,7.5,"10mo",-2.5,44489.44,91,"24h","1812.ARN_22_00014","5","7.5","up","0",14,99,74,74,74,34,28,25,21,21,18,13,6,6,6,5,5,4,1,85,"85",3,"Group S03 (85)"
"2467","SEFA.9059.1","57.5",-0.290074538495611,"ARN_22_00014","S14","NS.1812.001.NEBNext_dual_i7_216---NEBNext_dual_i5_264.ARN_22_00014","1812","G_21_09215","S_21_06013",321.86,263,33973,"A3","B4",5,7.5,"10mo",-2.5,44489.44,91,"24h","1812.ARN_22_00014","5","7.5","up","0",14,99,74,74,74,34,28,25,21,21,18,13,6,6,6,5,5,4,1,85,"85",3,"Group S03 (85)"
"2468","SEFA.9754.1","57.5",-0.0409561048948926,"ARN_22_00014","S14","NS.1812.001.NEBNext_dual_i7_216---NEBNext_dual_i5_264.ARN_22_00014","1812","G_21_09215","S_21_06013",321.86,263,33973,"A3","B4",5,7.5,"10mo",-2.5,44489.44,91,"24h","1812.ARN_22_00014","5","7.5","up","0",14,NA,NA,NA,NA,NA,NA,NA,21,21,18,13,6,6,6,5,5,4,1,85,"85",3,"Group S03 (85)"
"2469","SEFA.11401.1","57.5",-0.987203420289159,"ARN_22_00014","S14","NS.1812.001.NEBNext_dual_i7_216---NEBNext_dual_i5_264.ARN_22_00014","1812","G_21_09215","S_21_06013",321.86,263,33973,"A3","B4",5,7.5,"10mo",-2.5,44489.44,91,"24h","1812.ARN_22_00014","5","7.5","up","0",14,99,74,74,74,34,28,25,21,21,18,13,6,6,6,5,5,4,1,85,"85",3,"Group S03 (85)"
"2470","SEFA.12145.1","57.5",-0.889733561299736,"ARN_22_00014","S14","NS.1812.001.NEBNext_dual_i7_216---NEBNext_dual_i5_264.ARN_22_00014","1812","G_21_09215","S_21_06013",321.86,263,33973,"A3","B4",5,7.5,"10mo",-2.5,44489.44,91,"24h","1812.ARN_22_00014","5","7.5","up","0",14,NA,NA,NA,NA,NA,NA,NA,21,21,18,13,6,6,6,5,5,4,1,85,"85",3,"Group S03 (85)"
"2471","SEFA.12145.2","57.5",-0.604579377636067,"ARN_22_00014","S14","NS.1812.001.NEBNext_dual_i7_216---NEBNext_dual_i5_264.ARN_22_00014","1812","G_21_09215","S_21_06013",321.86,263,33973,"A3","B4",5,7.5,"10mo",-2.5,44489.44,91,"24h","1812.ARN_22_00014","5","7.5","up","0",14,NA,NA,NA,NA,NA,NA,NA,21,21,18,13,6,6,6,5,5,4,1,85,"85",3,"Group S03 (85)"
"2472","SEFA.12275.1","57.5",-0.930346097879473,"ARN_22_00014","S14","NS.1812.001.NEBNext_dual_i7_216---NEBNext_dual_i5_264.ARN_22_00014","1812","G_21_09215","S_21_06013",321.86,263,33973,"A3","B4",5,7.5,"10mo",-2.5,44489.44,91,"24h","1812.ARN_22_00014","5","7.5","up","0",14,NA,70,70,70,55,28,25,21,21,18,13,6,6,6,5,5,4,1,85,"85",3,"Group S03 (85)"
"2473","SEFA.12287.1","57.5",0.066005998534371,"ARN_22_00014","S14","NS.1812.001.NEBNext_dual_i7_216---NEBNext_dual_i5_264.ARN_22_00014","1812","G_21_09215","S_21_06013",321.86,263,33973,"A3","B4",5,7.5,"10mo",-2.5,44489.44,91,"24h","1812.ARN_22_00014","5","7.5","up","0",14,NA,NA,NA,NA,74,57,43,24,24,18,13,6,6,6,5,5,4,1,85,"85",3,"Group S03 (85)"
"2474","SEFA.12289.1","57.5",0.0495484855680684,"ARN_22_00014","S14","NS.1812.001.NEBNext_dual_i7_216---NEBNext_dual_i5_264.ARN_22_00014","1812","G_21_09215","S_21_06013",321.86,263,33973,"A3","B4",5,7.5,"10mo",-2.5,44489.44,91,"24h","1812.ARN_22_00014","5","7.5","up","0",14,NA,NA,NA,NA,74,57,43,24,24,18,13,6,6,6,5,5,4,1,85,"85",3,"Group S03 (85)"
"2475","SEFA.14276.1","57.5",0.348919919447943,"ARN_22_00014","S14","NS.1812.001.NEBNext_dual_i7_216---NEBNext_dual_i5_264.ARN_22_00014","1812","G_21_09215","S_21_06013",321.86,263,33973,"A3","B4",5,7.5,"10mo",-2.5,44489.44,91,"24h","1812.ARN_22_00014","5","7.5","up","0",14,NA,NA,NA,NA,NA,NA,43,24,24,18,13,6,6,6,5,5,4,1,85,"85",3,"Group S03 (85)"
"2476","SEFA.14708.1","57.5",-0.503156936539128,"ARN_22_00014","S14","NS.1812.001.NEBNext_dual_i7_216---NEBNext_dual_i5_264.ARN_22_00014","1812","G_21_09215","S_21_06013",321.86,263,33973,"A3","B4",5,7.5,"10mo",-2.5,44489.44,91,"24h","1812.ARN_22_00014","5","7.5","up","0",14,NA,74,74,74,34,28,25,21,21,18,13,6,6,6,5,5,4,1,85,"85",3,"Group S03 (85)"
"2477","SEFA.14708.2","57.5",-0.472788263147763,"ARN_22_00014","S14","NS.1812.001.NEBNext_dual_i7_216---NEBNext_dual_i5_264.ARN_22_00014","1812","G_21_09215","S_21_06013",321.86,263,33973,"A3","B4",5,7.5,"10mo",-2.5,44489.44,91,"24h","1812.ARN_22_00014","5","7.5","up","0",14,NA,74,74,74,34,28,25,21,21,18,13,6,6,6,5,5,4,1,85,"85",3,"Group S03 (85)"
"2478","SEFA.14714.1","57.5",-0.607172417484478,"ARN_22_00014","S14","NS.1812.001.NEBNext_dual_i7_216---NEBNext_dual_i5_264.ARN_22_00014","1812","G_21_09215","S_21_06013",321.86,263,33973,"A3","B4",5,7.5,"10mo",-2.5,44489.44,91,"24h","1812.ARN_22_00014","5","7.5","up","0",14,NA,NA,NA,NA,74,57,43,24,24,18,13,6,6,6,5,5,4,1,85,"85",3,"Group S03 (85)"
