"","Transcrip_name","Compare"
"2051","SEFA.8457.3","LongTerm"
"2052","SEFA.8457.4","LongTerm"
"2053","SEFA.8457.5","LongTerm"
"2054","SEFA.8457.6","LongTerm"
"2055","SEFA.8467.1","LongTerm"
"2056","SEFA.8481.1","LongTerm"
"2057","SEFA.8485.1","LongTerm"
"2058","SEFA.8485.2","LongTerm"
"2059","SEFA.8486.1","LongTerm"
"2060","SEFA.8486.2","LongTerm"
"2061","SEFA.8514.1","LongTerm"
"2062","SEFA.8576.1","LongTerm"
"2063","SEFA.8610.1","LongTerm"
"2064","SEFA.8644.1","LongTerm"
"2065","SEFA.8647.1","LongTerm"
"2066","SEFA.8677.1","LongTerm"
"2067","SEFA.8677.2","LongTerm"
"2068","SEFA.8677.3","LongTerm"
"2069","SEFA.8677.4","LongTerm"
"2070","SEFA.8681.1","LongTerm"
"2071","SEFA.8713.1","LongTerm"
"2072","SEFA.8720.1","LongTerm"
"2073","SEFA.8721.1","LongTerm"
"2074","SEFA.8727.1","LongTerm"
"2075","SEFA.8755.1","LongTerm"
"2076","SEFA.8755.2","LongTerm"
"2077","SEFA.8784.1","LongTerm"
"2078","SEFA.8791.1","LongTerm"
"2079","SEFA.8791.2","LongTerm"
"2080","SEFA.8803.1","LongTerm"
"2081","SEFA.8809.1","LongTerm"
"2082","SEFA.8809.2","LongTerm"
"2083","SEFA.8809.3","LongTerm"
"2084","SEFA.8809.4","LongTerm"
"2085","SEFA.8809.5","LongTerm"
"2086","SEFA.8809.6","LongTerm"
"2087","SEFA.8833.3","LongTerm"
"2088","SEFA.8837.1","LongTerm"
"2089","SEFA.8837.2","LongTerm"
"2090","SEFA.8840.1","LongTerm"
"2091","SEFA.8843.1","LongTerm"
"2092","SEFA.8865.1","LongTerm"
"2093","SEFA.8865.2","LongTerm"
"2094","SEFA.8866.1","LongTerm"
"2095","SEFA.8886.1","LongTerm"
"2096","SEFA.8895.2","LongTerm"
"2097","SEFA.8897.1","LongTerm"
"2098","SEFA.8897.2","LongTerm"
"2099","SEFA.8899.1","LongTerm"
"2100","SEFA.8899.2","LongTerm"
"2101","SEFA.8904.1","LongTerm"
"2102","SEFA.8906.1","LongTerm"
"2103","SEFA.8911.1","LongTerm"
"2104","SEFA.8925.1","LongTerm"
"2105","SEFA.8958.1","LongTerm"
"2106","SEFA.8958.2","LongTerm"
"2107","SEFA.8973.1","LongTerm"
"2108","SEFA.8975.1","LongTerm"
"2109","SEFA.8981.1","LongTerm"
"2110","SEFA.8982.1","LongTerm"
"2111","SEFA.8997.1","LongTerm"
"2112","SEFA.8999.1","LongTerm"
"2113","SEFA.8999.2","LongTerm"
"2114","SEFA.9010.1","LongTerm"
"2115","SEFA.9015.1","LongTerm"
"2116","SEFA.9015.2","LongTerm"
"2117","SEFA.9039.1","LongTerm"
"2118","SEFA.9042.1","LongTerm"
"2119","SEFA.9044.1","LongTerm"
"2120","SEFA.9044.3","LongTerm"
"2121","SEFA.9044.4","LongTerm"
"2122","SEFA.9044.5","LongTerm"
"2123","SEFA.9044.6","LongTerm"
"2124","SEFA.9044.7","LongTerm"
"2125","SEFA.9044.8","LongTerm"
"2126","SEFA.9044.9","LongTerm"
"2127","SEFA.9044.10","LongTerm"
"2128","SEFA.9044.11","LongTerm"
"2129","SEFA.9080.1","LongTerm"
"2130","SEFA.9087.1","LongTerm"
"2131","SEFA.9107.1","LongTerm"
"2132","SEFA.9119.1","LongTerm"
"2133","SEFA.9125.1","LongTerm"
"2134","SEFA.9125.2","LongTerm"
"2135","SEFA.9125.3","LongTerm"
"2136","SEFA.9125.4","LongTerm"
"2137","SEFA.9132.1","LongTerm"
"2138","SEFA.9137.1","LongTerm"
"2139","SEFA.9137.2","LongTerm"
"2140","SEFA.9138.1","LongTerm"
"2141","SEFA.9186.2","LongTerm"
"2142","SEFA.9197.1","LongTerm"
"2143","SEFA.9200.2","LongTerm"
"2144","SEFA.9236.1","LongTerm"
"2145","SEFA.9259.1","LongTerm"
"2146","SEFA.9266.1","LongTerm"
"2147","SEFA.9275.1","LongTerm"
"2148","SEFA.9302.1","LongTerm"
"2149","SEFA.9307.1","LongTerm"
"2150","SEFA.9332.1","LongTerm"
"2151","SEFA.9354.1","LongTerm"
"2152","SEFA.9366.1","LongTerm"
"2153","SEFA.9384.1","LongTerm"
"2154","SEFA.9387.1","LongTerm"
"2155","SEFA.9389.1","LongTerm"
"2156","SEFA.9391.1","LongTerm"
"2157","SEFA.9405.1","LongTerm"
"2158","SEFA.9415.1","LongTerm"
"2159","SEFA.9431.1","LongTerm"
"2160","SEFA.9432.1","LongTerm"
"2161","SEFA.9454.1","LongTerm"
"2162","SEFA.9464.1","LongTerm"
"2163","SEFA.9464.2","LongTerm"
"2164","SEFA.9464.3","LongTerm"
"2165","SEFA.9464.4","LongTerm"
"2166","SEFA.9486.1","LongTerm"
"2167","SEFA.9487.1","LongTerm"
"2168","SEFA.9487.2","LongTerm"
"2169","SEFA.9534.1","LongTerm"
"2170","SEFA.9545.1","LongTerm"
"2171","SEFA.9545.2","LongTerm"
"2172","SEFA.9545.3","LongTerm"
"2173","SEFA.9545.4","LongTerm"
"2174","SEFA.9545.5","LongTerm"
"2175","SEFA.9545.6","LongTerm"
"2176","SEFA.9546.1","LongTerm"
"2177","SEFA.9566.1","LongTerm"
"2178","SEFA.9618.1","LongTerm"
"2179","SEFA.9622.1","LongTerm"
"2180","SEFA.9622.2","LongTerm"
"2181","SEFA.9633.1","LongTerm"
"2182","SEFA.9644.1","LongTerm"
"2183","SEFA.9666.1","LongTerm"
"2184","SEFA.9667.1","LongTerm"
"2185","SEFA.9676.1","LongTerm"
"2186","SEFA.9676.2","LongTerm"
"2187","SEFA.9676.3","LongTerm"
"2188","SEFA.9680.1","LongTerm"
"2189","SEFA.9681.1","LongTerm"
"2190","SEFA.9687.1","LongTerm"
"2191","SEFA.9710.1","LongTerm"
"2192","SEFA.9726.1","LongTerm"
"2193","SEFA.9731.1","LongTerm"
"2194","SEFA.9738.1","LongTerm"
"2195","SEFA.9745.1","LongTerm"
"2196","SEFA.9771.1","LongTerm"
"2197","SEFA.9788.1","LongTerm"
"2198","SEFA.9807.1","LongTerm"
"2199","SEFA.9819.1","LongTerm"
"2200","SEFA.9819.2","LongTerm"
"2201","SEFA.9819.3","LongTerm"
"2202","SEFA.9819.4","LongTerm"
"2203","SEFA.9832.1","LongTerm"
"2204","SEFA.9838.1","LongTerm"
"2205","SEFA.9873.1","LongTerm"
"2206","SEFA.9873.2","LongTerm"
"2207","SEFA.9874.1","LongTerm"
"2208","SEFA.9900.1","LongTerm"
"2209","SEFA.9907.1","LongTerm"
"2210","SEFA.9922.1","LongTerm"
"2211","SEFA.9923.1","LongTerm"
"2212","SEFA.9933.1","LongTerm"
"2213","SEFA.9933.4","LongTerm"
"2214","SEFA.9937.1","LongTerm"
"2215","SEFA.9942.1","LongTerm"
"2216","SEFA.9944.1","LongTerm"
"2217","SEFA.9984.3","LongTerm"
"2218","SEFA.9988.1","LongTerm"
"2219","SEFA.9992.1","LongTerm"
"2220","SEFA.9993.1","LongTerm"
"2221","SEFA.10065.1","LongTerm"
"2222","SEFA.10075.1","LongTerm"
"2223","SEFA.10082.1","LongTerm"
"2224","SEFA.10083.1","LongTerm"
"2225","SEFA.10090.1","LongTerm"
"2226","SEFA.10090.2","LongTerm"
"2227","SEFA.10090.3","LongTerm"
"2228","SEFA.10100.1","LongTerm"
"2229","SEFA.10108.1","LongTerm"
"2230","SEFA.10120.1","LongTerm"
"2231","SEFA.10121.1","LongTerm"
"2232","SEFA.10168.1","LongTerm"
"2233","SEFA.10178.1","LongTerm"
"2234","SEFA.10178.2","LongTerm"
"2235","SEFA.10178.3","LongTerm"
"2236","SEFA.10178.4","LongTerm"
"2237","SEFA.10178.5","LongTerm"
"2238","SEFA.10178.6","LongTerm"
"2239","SEFA.10178.7","LongTerm"
"2240","SEFA.10184.1","LongTerm"
"2241","SEFA.10191.4","LongTerm"
"2242","SEFA.10202.1","LongTerm"
"2243","SEFA.10206.1","LongTerm"
"2244","SEFA.10206.2","LongTerm"
"2245","SEFA.10206.3","LongTerm"
"2246","SEFA.10206.4","LongTerm"
"2247","SEFA.10209.1","LongTerm"
"2248","SEFA.10212.1","LongTerm"
"2249","SEFA.10212.2","LongTerm"
"2250","SEFA.10219.1","LongTerm"
"2251","SEFA.10224.1","LongTerm"
"2252","SEFA.10224.2","LongTerm"
"2253","SEFA.10225.1","LongTerm"
"2254","SEFA.10229.1","LongTerm"
"2255","SEFA.10229.2","LongTerm"
"2256","SEFA.10229.3","LongTerm"
"2257","SEFA.10231.1","LongTerm"
"2258","SEFA.10254.1","LongTerm"
"2259","SEFA.10267.1","LongTerm"
"2260","SEFA.10267.2","LongTerm"
"2261","SEFA.10267.3","LongTerm"
"2262","SEFA.10267.4","LongTerm"
"2263","SEFA.10267.5","LongTerm"
"2264","SEFA.10267.6","LongTerm"
"2265","SEFA.10267.7","LongTerm"
"2266","SEFA.10308.1","LongTerm"
"2267","SEFA.10308.2","LongTerm"
"2268","SEFA.10308.3","LongTerm"
"2269","SEFA.10308.4","LongTerm"
"2270","SEFA.10324.1","LongTerm"
"2271","SEFA.10435.1","LongTerm"
"2272","SEFA.10436.1","LongTerm"
"2273","SEFA.10448.1","LongTerm"
"2274","SEFA.10462.1","LongTerm"
"2275","SEFA.10462.2","LongTerm"
"2276","SEFA.10464.1","LongTerm"
"2277","SEFA.10465.1","LongTerm"
"2278","SEFA.10469.1","LongTerm"
"2279","SEFA.10469.2","LongTerm"
"2280","SEFA.10483.1","LongTerm"
"2281","SEFA.10491.1","LongTerm"
"2282","SEFA.10492.1","LongTerm"
"2283","SEFA.10492.2","LongTerm"
"2284","SEFA.10492.3","LongTerm"
"2285","SEFA.10492.4","LongTerm"
"2286","SEFA.10530.1","LongTerm"
"2287","SEFA.10539.1","LongTerm"
"2288","SEFA.10561.1","LongTerm"
"2289","SEFA.10576.1","LongTerm"
"2290","SEFA.10576.2","LongTerm"
"2291","SEFA.10576.3","LongTerm"
"2292","SEFA.10584.1","LongTerm"
"2293","SEFA.10584.2","LongTerm"
"2294","SEFA.10585.1","LongTerm"
"2295","SEFA.10618.1","LongTerm"
"2296","SEFA.10625.1","LongTerm"
"2297","SEFA.10637.1","LongTerm"
"2298","SEFA.10637.2","LongTerm"
"2299","SEFA.10638.1","LongTerm"
"2300","SEFA.10642.1","LongTerm"
"2301","SEFA.10668.1","LongTerm"
"2302","SEFA.10670.1","LongTerm"
"2303","SEFA.10674.3","LongTerm"
"2304","SEFA.10674.4","LongTerm"
"2305","SEFA.10683.1","LongTerm"
"2306","SEFA.10684.1","LongTerm"
"2307","SEFA.10718.1","LongTerm"
"2308","SEFA.10733.1","LongTerm"
"2309","SEFA.10734.1","LongTerm"
"2310","SEFA.10735.1","LongTerm"
"2311","SEFA.10735.2","LongTerm"
"2312","SEFA.10738.1","LongTerm"
"2313","SEFA.10750.1","LongTerm"
"2314","SEFA.10750.2","LongTerm"
"2315","SEFA.10750.3","LongTerm"
"2316","SEFA.10750.4","LongTerm"
"2317","SEFA.10750.5","LongTerm"
"2318","SEFA.10750.6","LongTerm"
"2319","SEFA.10750.7","LongTerm"
"2320","SEFA.10750.8","LongTerm"
"2321","SEFA.10750.9","LongTerm"
"2322","SEFA.10750.10","LongTerm"
"2323","SEFA.10750.11","LongTerm"
"2324","SEFA.10750.12","LongTerm"
"2325","SEFA.10750.14","LongTerm"
"2326","SEFA.10750.15","LongTerm"
"2327","SEFA.10750.17","LongTerm"
"2328","SEFA.10750.18","LongTerm"
"2329","SEFA.10760.1","LongTerm"
"2330","SEFA.10769.1","LongTerm"
"2331","SEFA.10769.2","LongTerm"
"2332","SEFA.10769.3","LongTerm"
"2333","SEFA.10769.4","LongTerm"
"2334","SEFA.10770.1","LongTerm"
"2335","SEFA.10831.1","LongTerm"
"2336","SEFA.10845.1","LongTerm"
"2337","SEFA.10851.2","LongTerm"
"2338","SEFA.10866.1","LongTerm"
"2339","SEFA.10866.2","LongTerm"
"2340","SEFA.10866.3","LongTerm"
"2341","SEFA.10889.1","LongTerm"
"2342","SEFA.10889.2","LongTerm"
"2343","SEFA.10906.2","LongTerm"
"2344","SEFA.10906.3","LongTerm"
"2345","SEFA.10906.5","LongTerm"
"2346","SEFA.10906.6","LongTerm"
"2347","SEFA.10906.7","LongTerm"
"2348","SEFA.10931.1","LongTerm"
"2349","SEFA.10936.1","LongTerm"
"2350","SEFA.10943.1","LongTerm"
"2351","SEFA.10945.1","LongTerm"
"2352","SEFA.10951.1","LongTerm"
"2353","SEFA.10989.1","LongTerm"
"2354","SEFA.11012.1","LongTerm"
"2355","SEFA.11012.2","LongTerm"
"2356","SEFA.11021.1","LongTerm"
"2357","SEFA.11040.1","LongTerm"
"2358","SEFA.11040.2","LongTerm"
"2359","SEFA.11041.1","LongTerm"
"2360","SEFA.11056.1","LongTerm"
"2361","SEFA.11056.2","LongTerm"
"2362","SEFA.11064.1","LongTerm"
"2363","SEFA.11064.3","LongTerm"
"2364","SEFA.11064.4","LongTerm"
"2365","SEFA.11064.5","LongTerm"
"2366","SEFA.11065.1","LongTerm"
"2367","SEFA.11065.2","LongTerm"
"2368","SEFA.11065.3","LongTerm"
"2369","SEFA.11070.1","LongTerm"
"2370","SEFA.11070.2","LongTerm"
"2371","SEFA.11070.3","LongTerm"
"2372","SEFA.11071.1","LongTerm"
"2373","SEFA.11075.1","LongTerm"
"2374","SEFA.11076.1","LongTerm"
"2375","SEFA.11076.2","LongTerm"
"2376","SEFA.11076.3","LongTerm"
"2377","SEFA.11086.1","LongTerm"
"2378","SEFA.11104.1","LongTerm"
"2379","SEFA.11105.1","LongTerm"
"2380","SEFA.11105.2","LongTerm"
"2381","SEFA.11108.1","LongTerm"
"2382","SEFA.11108.2","LongTerm"
"2383","SEFA.11109.1","LongTerm"
"2384","SEFA.11112.1","LongTerm"
"2385","SEFA.11112.2","LongTerm"
"2386","SEFA.11118.1","LongTerm"
"2387","SEFA.11124.1","LongTerm"
"2388","SEFA.11126.1","LongTerm"
"2389","SEFA.11128.1","LongTerm"
"2390","SEFA.11144.1","LongTerm"
"2391","SEFA.11144.2","LongTerm"
"2392","SEFA.11153.1","LongTerm"
"2393","SEFA.11159.1","LongTerm"
"2394","SEFA.11163.1","LongTerm"
"2395","SEFA.11181.1","LongTerm"
"2396","SEFA.11228.1","LongTerm"
"2397","SEFA.11228.2","LongTerm"
"2398","SEFA.11231.1","LongTerm"
"2399","SEFA.11231.2","LongTerm"
"2400","SEFA.11231.3","LongTerm"
"2401","SEFA.11257.1","LongTerm"
"2402","SEFA.11258.1","LongTerm"
"2403","SEFA.11258.2","LongTerm"
"2404","SEFA.11263.1","LongTerm"
"2405","SEFA.11263.2","LongTerm"
"2406","SEFA.11280.5","LongTerm"
"2407","SEFA.11287.1","LongTerm"
"2408","SEFA.11290.1","LongTerm"
"2409","SEFA.11291.1","LongTerm"
"2410","SEFA.11295.1","LongTerm"
"2411","SEFA.11317.1","LongTerm"
"2412","SEFA.11339.1","LongTerm"
"2413","SEFA.11339.2","LongTerm"
"2414","SEFA.11339.3","LongTerm"
"2415","SEFA.11339.4","LongTerm"
"2416","SEFA.11339.5","LongTerm"
"2417","SEFA.11343.1","LongTerm"
"2418","SEFA.11361.1","LongTerm"
"2419","SEFA.11370.1","LongTerm"
"2420","SEFA.11373.1","LongTerm"
"2421","SEFA.11373.3","LongTerm"
"2422","SEFA.11373.4","LongTerm"
"2423","SEFA.11374.1","LongTerm"
"2424","SEFA.11379.1","LongTerm"
"2425","SEFA.11381.1","LongTerm"
"2426","SEFA.11387.1","LongTerm"
"2427","SEFA.11391.1","LongTerm"
"2428","SEFA.11396.1","LongTerm"
"2429","SEFA.11396.2","LongTerm"
"2430","SEFA.11420.1","LongTerm"
"2431","SEFA.11439.1","LongTerm"
"2432","SEFA.11446.11","LongTerm"
"2433","SEFA.11446.12","LongTerm"
"2434","SEFA.11446.13","LongTerm"
"2435","SEFA.11446.14","LongTerm"
"2436","SEFA.11446.15","LongTerm"
"2437","SEFA.11446.16","LongTerm"
"2438","SEFA.11448.1","LongTerm"
"2439","SEFA.11484.1","LongTerm"
"2440","SEFA.11500.1","LongTerm"
"2441","SEFA.11522.1","LongTerm"
"2442","SEFA.11523.1","LongTerm"
"2443","SEFA.11523.2","LongTerm"
"2444","SEFA.11542.1","LongTerm"
"2445","SEFA.11553.1","LongTerm"
"2446","SEFA.11557.1","LongTerm"
"2447","SEFA.11557.2","LongTerm"
"2448","SEFA.11557.3","LongTerm"
"2449","SEFA.11586.1","LongTerm"
"2450","SEFA.11589.1","LongTerm"
"2451","SEFA.11611.1","LongTerm"
"2452","SEFA.11611.2","LongTerm"
"2453","SEFA.11611.3","LongTerm"
"2454","SEFA.11611.4","LongTerm"
"2455","SEFA.11640.1","LongTerm"
"2456","SEFA.11640.2","LongTerm"
"2457","SEFA.11641.1","LongTerm"
"2458","SEFA.11641.2","LongTerm"
"2459","SEFA.11642.1","LongTerm"
"2460","SEFA.11642.2","LongTerm"
"2461","SEFA.11658.7","LongTerm"
"2462","SEFA.11662.1","LongTerm"
"2463","SEFA.11673.1","LongTerm"
"2464","SEFA.11673.2","LongTerm"
"2465","SEFA.11686.1","LongTerm"
"2466","SEFA.11686.2","LongTerm"
"2467","SEFA.11688.2","LongTerm"
"2468","SEFA.11689.1","LongTerm"
"2469","SEFA.11709.1","LongTerm"
"2470","SEFA.11709.2","LongTerm"
"2471","SEFA.11710.1","LongTerm"
"2472","SEFA.11710.2","LongTerm"
"2473","SEFA.11710.3","LongTerm"
"2474","SEFA.11710.4","LongTerm"
"2475","SEFA.11710.5","LongTerm"
"2476","SEFA.11710.6","LongTerm"
"2477","SEFA.11710.7","LongTerm"
"2478","SEFA.11710.8","LongTerm"
"2479","SEFA.11710.9","LongTerm"
"2480","SEFA.11710.10","LongTerm"
"2481","SEFA.11710.11","LongTerm"
"2482","SEFA.11710.12","LongTerm"
"2483","SEFA.11710.13","LongTerm"
"2484","SEFA.11710.14","LongTerm"
"2485","SEFA.11710.15","LongTerm"
"2486","SEFA.11722.1","LongTerm"
"2487","SEFA.11731.1","LongTerm"
"2488","SEFA.11761.1","LongTerm"
"2489","SEFA.11761.2","LongTerm"
"2490","SEFA.11761.3","LongTerm"
"2491","SEFA.11761.4","LongTerm"
"2492","SEFA.11761.5","LongTerm"
"2493","SEFA.11808.1","LongTerm"
"2494","SEFA.11825.1","LongTerm"
"2495","SEFA.11825.2","LongTerm"
"2496","SEFA.11826.1","LongTerm"
"2497","SEFA.11832.1","LongTerm"
"2498","SEFA.11833.1","LongTerm"
"2499","SEFA.11851.1","LongTerm"
"2500","SEFA.11852.1","LongTerm"
"2501","SEFA.11860.1","LongTerm"
"2502","SEFA.11880.1","LongTerm"
"2503","SEFA.11915.1","LongTerm"
"2504","SEFA.11936.1","LongTerm"
"2505","SEFA.11941.1","LongTerm"
"2506","SEFA.11942.1","LongTerm"
"2507","SEFA.11955.1","LongTerm"
"2508","SEFA.11958.1","LongTerm"
"2509","SEFA.11965.1","LongTerm"
"2510","SEFA.11973.1","LongTerm"
"2511","SEFA.12003.1","LongTerm"
"2512","SEFA.12004.1","LongTerm"
"2513","SEFA.12008.1","LongTerm"
"2514","SEFA.12033.1","LongTerm"
"2515","SEFA.12033.2","LongTerm"
"2516","SEFA.12033.3","LongTerm"
"2517","SEFA.12033.4","LongTerm"
"2518","SEFA.12033.5","LongTerm"
"2519","SEFA.12033.6","LongTerm"
"2520","SEFA.12033.7","LongTerm"
"2521","SEFA.12033.8","LongTerm"
"2522","SEFA.12033.9","LongTerm"
"2523","SEFA.12033.10","LongTerm"
"2524","SEFA.12033.11","LongTerm"
"2525","SEFA.12033.12","LongTerm"
"2526","SEFA.12033.13","LongTerm"
"2527","SEFA.12033.14","LongTerm"
"2528","SEFA.12033.15","LongTerm"
"2529","SEFA.12033.16","LongTerm"
"2530","SEFA.12058.1","LongTerm"
"2531","SEFA.12058.2","LongTerm"
"2532","SEFA.12106.1","LongTerm"
"2533","SEFA.12111.2","LongTerm"
"2534","SEFA.12111.3","LongTerm"
"2535","SEFA.12111.4","LongTerm"
"2536","SEFA.12111.5","LongTerm"
"2537","SEFA.12111.6","LongTerm"
"2538","SEFA.12111.7","LongTerm"
"2539","SEFA.12111.8","LongTerm"
"2540","SEFA.12111.9","LongTerm"
"2541","SEFA.12111.10","LongTerm"
"2542","SEFA.12111.11","LongTerm"
"2543","SEFA.12111.12","LongTerm"
"2544","SEFA.12111.15","LongTerm"
"2545","SEFA.12111.16","LongTerm"
"2546","SEFA.12111.19","LongTerm"
"2547","SEFA.12111.20","LongTerm"
"2548","SEFA.12111.21","LongTerm"
"2549","SEFA.12111.22","LongTerm"
"2550","SEFA.12111.23","LongTerm"
"2551","SEFA.12112.11","LongTerm"
"2552","SEFA.12121.1","LongTerm"
"2553","SEFA.12141.1","LongTerm"
"2554","SEFA.12141.2","LongTerm"
"2555","SEFA.12143.1","LongTerm"
"2556","SEFA.12143.2","LongTerm"
"2557","SEFA.12152.1","LongTerm"
"2558","SEFA.12198.1","LongTerm"
"2559","SEFA.12198.2","LongTerm"
"2560","SEFA.12216.1","LongTerm"
"2561","SEFA.12233.1","LongTerm"
"2562","SEFA.12263.1","LongTerm"
"2563","SEFA.12264.1","LongTerm"
"2564","SEFA.12299.1","LongTerm"
"2565","SEFA.12299.2","LongTerm"
"2566","SEFA.12299.3","LongTerm"
"2567","SEFA.12299.4","LongTerm"
"2568","SEFA.12299.5","LongTerm"
"2569","SEFA.12317.1","LongTerm"
"2570","SEFA.12322.1","LongTerm"
"2571","SEFA.12323.1","LongTerm"
"2572","SEFA.12342.1","LongTerm"
"2573","SEFA.12342.2","LongTerm"
"2574","SEFA.12344.1","LongTerm"
"2575","SEFA.12344.2","LongTerm"
"2576","SEFA.12344.3","LongTerm"
"2577","SEFA.12350.1","LongTerm"
"2578","SEFA.12352.1","LongTerm"
"2579","SEFA.12355.1","LongTerm"
"2580","SEFA.12355.2","LongTerm"
"2581","SEFA.12355.3","LongTerm"
"2582","SEFA.12368.1","LongTerm"
"2583","SEFA.12369.2","LongTerm"
"2584","SEFA.12374.1","LongTerm"
"2585","SEFA.12374.2","LongTerm"
"2586","SEFA.12374.3","LongTerm"
"2587","SEFA.12374.4","LongTerm"
"2588","SEFA.12374.5","LongTerm"
"2589","SEFA.12374.6","LongTerm"
"2590","SEFA.12395.1","LongTerm"
"2591","SEFA.12396.1","LongTerm"
"2592","SEFA.12414.1","LongTerm"
"2593","SEFA.12414.2","LongTerm"
"2594","SEFA.12414.3","LongTerm"
"2595","SEFA.12446.1","LongTerm"
"2596","SEFA.12473.1","LongTerm"
"2597","SEFA.12486.1","LongTerm"
"2598","SEFA.12507.1","LongTerm"
"2599","SEFA.12511.10","LongTerm"
"2600","SEFA.12511.11","LongTerm"
"2601","SEFA.12512.2","LongTerm"
"2602","SEFA.12526.1","LongTerm"
"2603","SEFA.12565.1","LongTerm"
"2604","SEFA.12565.2","LongTerm"
"2605","SEFA.12577.1","LongTerm"
"2606","SEFA.12577.2","LongTerm"
"2607","SEFA.12578.1","LongTerm"
"2608","SEFA.12582.1","LongTerm"
"2609","SEFA.12584.3","LongTerm"
"2610","SEFA.12590.1","LongTerm"
"2611","SEFA.12606.1","LongTerm"
"2612","SEFA.12610.4","LongTerm"
"2613","SEFA.12627.1","LongTerm"
"2614","SEFA.12627.2","LongTerm"
"2615","SEFA.12627.3","LongTerm"
"2616","SEFA.12627.4","LongTerm"
"2617","SEFA.12627.5","LongTerm"
"2618","SEFA.12627.6","LongTerm"
"2619","SEFA.12627.7","LongTerm"
"2620","SEFA.12627.8","LongTerm"
"2621","SEFA.12627.9","LongTerm"
"2622","SEFA.12627.10","LongTerm"
"2623","SEFA.12627.11","LongTerm"
"2624","SEFA.12627.12","LongTerm"
"2625","SEFA.12627.13","LongTerm"
"2626","SEFA.12627.14","LongTerm"
"2627","SEFA.12627.15","LongTerm"
"2628","SEFA.12628.1","LongTerm"
"2629","SEFA.12630.1","LongTerm"
"2630","SEFA.12653.1","LongTerm"
"2631","SEFA.12653.2","LongTerm"
"2632","SEFA.12653.3","LongTerm"
"2633","SEFA.12653.4","LongTerm"
"2634","SEFA.12674.1","LongTerm"
"2635","SEFA.12678.1","LongTerm"
"2636","SEFA.12679.1","LongTerm"
"2637","SEFA.12682.1","LongTerm"
"2638","SEFA.12682.2","LongTerm"
"2639","SEFA.12685.1","LongTerm"
"2640","SEFA.12685.2","LongTerm"
"2641","SEFA.12697.32","LongTerm"
"2642","SEFA.12697.33","LongTerm"
"2643","SEFA.12726.1","LongTerm"
"2644","SEFA.12732.1","LongTerm"
"2645","SEFA.12738.1","LongTerm"
"2646","SEFA.12739.1","LongTerm"
"2647","SEFA.12743.1","LongTerm"
"2648","SEFA.12743.2","LongTerm"
"2649","SEFA.12787.1","LongTerm"
"2650","SEFA.12787.2","LongTerm"
"2651","SEFA.12818.1","LongTerm"
"2652","SEFA.12821.1","LongTerm"
"2653","SEFA.12821.2","LongTerm"
"2654","SEFA.12821.3","LongTerm"
"2655","SEFA.12821.4","LongTerm"
"2656","SEFA.12821.5","LongTerm"
"2657","SEFA.12821.6","LongTerm"
"2658","SEFA.12821.7","LongTerm"
"2659","SEFA.12821.8","LongTerm"
"2660","SEFA.12821.9","LongTerm"
"2661","SEFA.12821.10","LongTerm"
"2662","SEFA.12821.11","LongTerm"
"2663","SEFA.12821.12","LongTerm"
"2664","SEFA.12821.13","LongTerm"
"2665","SEFA.12821.14","LongTerm"
"2666","SEFA.12821.15","LongTerm"
"2667","SEFA.12821.16","LongTerm"
"2668","SEFA.12821.17","LongTerm"
"2669","SEFA.12821.18","LongTerm"
"2670","SEFA.12821.19","LongTerm"
"2671","SEFA.12821.20","LongTerm"
"2672","SEFA.12821.21","LongTerm"
"2673","SEFA.12821.22","LongTerm"
"2674","SEFA.12821.23","LongTerm"
"2675","SEFA.12821.24","LongTerm"
"2676","SEFA.12821.25","LongTerm"
"2677","SEFA.12821.26","LongTerm"
"2678","SEFA.12821.27","LongTerm"
"2679","SEFA.12821.28","LongTerm"
"2680","SEFA.12821.29","LongTerm"
"2681","SEFA.12821.30","LongTerm"
"2682","SEFA.12821.31","LongTerm"
"2683","SEFA.12821.32","LongTerm"
"2684","SEFA.12844.1","LongTerm"
"2685","SEFA.12857.1","LongTerm"
"2686","SEFA.12871.1","LongTerm"
"2687","SEFA.12872.1","LongTerm"
"2688","SEFA.12877.1","LongTerm"
"2689","SEFA.12895.1","LongTerm"
"2690","SEFA.12914.1","LongTerm"
"2691","SEFA.12918.1","LongTerm"
"2692","SEFA.12973.1","LongTerm"
"2693","SEFA.12973.2","LongTerm"
"2694","SEFA.12976.1","LongTerm"
"2695","SEFA.12987.1","LongTerm"
"2696","SEFA.13035.1","LongTerm"
"2697","SEFA.13058.2","LongTerm"
"2698","SEFA.13058.3","LongTerm"
"2699","SEFA.13058.4","LongTerm"
"2700","SEFA.13060.1","LongTerm"
"2701","SEFA.13060.2","LongTerm"
"2702","SEFA.13060.3","LongTerm"
"2703","SEFA.13060.4","LongTerm"
"2704","SEFA.13070.1","LongTerm"
"2705","SEFA.13073.1","LongTerm"
"2706","SEFA.13074.1","LongTerm"
"2707","SEFA.13075.1","LongTerm"
"2708","SEFA.13076.1","LongTerm"
"2709","SEFA.13077.1","LongTerm"
"2710","SEFA.13079.1","LongTerm"
"2711","SEFA.13079.2","LongTerm"
"2712","SEFA.13116.1","LongTerm"
"2713","SEFA.13118.2","LongTerm"
"2714","SEFA.13118.4","LongTerm"
"2715","SEFA.13134.1","LongTerm"
