"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","test"
"SEFA.6780",46.7631367252962,0.644854800730327,0.169294436063722,3.80907261764708,0.000139488989803259,0.0055770291796169,"acclim"
"SEFA.6833",94.8030178241531,0.590229346061674,0.16093621037381,3.66747386862617,0.000244958575479591,0.00789599561765294,"acclim"
"SEFA.6870",89.7677921382962,-0.534428709236961,0.16971448497764,-3.14898701373292,0.00163837475710934,0.0251432727059897,"acclim"
"SEFA.6908",24.5568623437456,0.538620573238114,0.156725691064415,3.43670887382935,0.000588828139112968,0.0134576975541148,"acclim"
"SEFA.7006",17.6970453468893,-0.741584333857261,0.223504355680218,-3.31798604819269,0.00090669013223845,0.0173769134909004,"acclim"
"SEFA.7059",28.8866998508609,-1.16446259301397,0.387206784018242,-3.00734036973667,0.0026354449740334,0.0343152014971583,"acclim"
"SEFA.7062",8.65480890798642,0.573035119235799,0.180976379262716,3.16635309851098,0.00154363291788195,0.0241288436241972,"acclim"
"SEFA.7071.1",1424.06053868295,0.948378822700768,0.246055385400971,3.85433068719586,0.000116046658164306,0.00506468979394316,"acclim"
"SEFA.7159",4.54548621196749,-0.731865570422086,0.243124445101178,-3.01025086193005,0.00261031997205266,0.0342284161791423,"acclim"
"SEFA.7160",46.2390811818988,-0.608361564301686,0.17174919694245,-3.54215085212617,0.000396878436786391,0.0106510815790223,"acclim"
"SEFA.7168",138.827431211015,0.689521364726169,0.13116588649508,5.25686505196632,1.46531753351673e-07,9.22731383963104e-05,"acclim"
"SEFA.7183.1",120.836023431475,0.559199026449742,0.153240885916436,3.64915031067282,0.000263109128585334,0.00828629446873206,"acclim"
"SEFA.7326",70.8474221141946,0.864260845191649,0.205348963122248,4.20874219207592,2.56796181778768e-05,0.00203084703189174,"acclim"
"SEFA.7502",20.1469200873863,-1.06616952910481,0.334089244138623,-3.19127163717497,0.00141648037555172,0.0230434178631789,"acclim"
"SEFA.7553",18.6965080087505,1.07140808058287,0.372355971507444,2.87737585151486,0.00400997663610751,0.0437130839017264,"acclim"
"SEFA.7556",126.887082139163,1.15228374371462,0.349708239802593,3.29498596991903,0.000984265938516328,0.0183452188455813,"acclim"
"SEFA.7692",4.55368498235234,-1.73705499126644,0.607784932095749,-2.85800930483216,0.00426307890414767,0.0455555195381405,"acclim"
"SEFA.7694",9.78997207314833,0.718161795151502,0.216484043000912,3.31738905646952,0.000908629935774307,0.0173951824403611,"acclim"
"SEFA.7727",10.2024042206804,1.15151684631645,0.282420291391441,4.07731626025563,4.55585060539045e-05,0.00288952366454116,"acclim"
"SEFA.7813.1",7.4380621619128,0.767283712754141,0.230967906215829,3.3220360582788,0.000893631446962283,0.0172362679785524,"acclim"
"SEFA.7934",17.3147324814292,0.549995045528042,0.181666683322363,3.02749538588806,0.00246589478641698,0.032938376419776,"acclim"
"SEFA.7955",9.19023931488016,0.614849995870559,0.20625658707079,2.98099568407739,0.00287312841990785,0.0357805458595034,"acclim"
"SEFA.8100",299.913547472977,-1.05701988061921,0.272639011142091,-3.87699425768647,0.000105754853182633,0.00470876154372772,"acclim"
"SEFA.8148",52.2081979544204,0.659091763308387,0.199893640545721,3.29721226502768,0.000976496716094594,0.0182776964948831,"acclim"
"SEFA.8299",7.31421076407283,0.73283432399868,0.231013000014509,3.17226443512985,0.00151255212508536,0.023946161746182,"acclim"
"SEFA.8301",2.87286633747152,1.15605934656515,0.315851188885216,3.66013929105479,0.000252078180613945,0.00805188855178457,"acclim"
"SEFA.8404",2.79367755488039,0.922175883300431,0.311715151392941,2.95839287625117,0.0030924770627921,0.0375010698563619,"acclim"
"SEFA.8565",6.35499783986951,0.659052041347659,0.211104794209843,3.12191887358345,0.00179676443552011,0.0268479241755005,"acclim"
"SEFA.8720",1181.92751202333,-1.76534407153036,0.444514124846861,-3.97140152101698,7.14510363423266e-05,0.00382434506428714,"acclim"
"SEFA.8721",37.6027174654693,-1.61942154053211,0.423525450422684,-3.82366995635305,0.000131479887467864,0.00540385402292163,"acclim"
"SEFA.8830",75.8584308415062,0.625529236522126,0.196788260449849,3.17869183401589,0.00147941286121412,0.0236000449110344,"acclim"
"SEFA.8837",301.935742344762,0.525506156253848,0.157674783674161,3.33284843656308,0.000859617567955309,0.0168971872443567,"acclim"
"SEFA.8880",160.464774563671,-0.972530886271695,0.340407875817533,-2.85695765392042,0.00427722897406699,0.0455950293619754,"acclim"
"SEFA.8938",76.1092462506107,-0.568440488809548,0.192626486550772,-2.95099858274017,0.00316748370447922,0.0379992605786617,"acclim"
"SEFA.9015",649.493777179263,-0.650649815366679,0.21624561929942,-3.00884622529981,0.00262241811558454,0.0342761128346824,"acclim"
"SEFA.9095",413.348603378341,-1.43897444631983,0.414834381155918,-3.4687926355337,0.000522802810672504,0.0125603694706627,"acclim"
"SEFA.9198",435.751041465464,-1.83400020483153,0.549668945335268,-3.33655415754457,0.000848239004536513,0.0168287041683443,"acclim"
"SEFA.9253",12.7344907351047,0.517826305083512,0.16966414619333,3.05206678430136,0.00227271529107802,0.0312334497367791,"acclim"
"SEFA.9307",2781.25397525948,-1.44682800320256,0.40306736621244,-3.58954389386115,0.000331257051643499,0.00952809842508675,"acclim"
"SEFA.9386",32.6212471093285,-1.55012738911337,0.489390243201228,-3.16746688485979,0.00153773222205329,0.024069874435185,"acclim"
"SEFA.9416",139.129813579162,0.819074138414291,0.185498486500827,4.41553003404499,1.00762787779237e-05,0.001063861960553,"acclim"
"SEFA.9488",97.0434576634185,-0.984722447613709,0.253207834654257,-3.88898885754581,0.000100662738856543,0.00455098823466299,"acclim"
"SEFA.9508",3173.74819575901,0.684023087605136,0.139954908058253,4.88745337405693,1.02148676658975e-06,0.0003025573220731,"acclim"
"SEFA.9509",3173.74819575901,0.684023087605136,0.139954908058253,4.88745337405693,1.02148676658975e-06,0.0003025573220731,"acclim"
"SEFA.9643",167.275196084286,-1.07646317606301,0.281297765261134,-3.82677471704659,0.00012983323720573,0.00537384724502998,"acclim"
"SEFA.9653",23.5090419368373,0.58485616766387,0.168889492913514,3.46295176552734,0.000534284164168905,0.0127485935894315,"acclim"
"SEFA.9672",14.3749479305806,0.769995064041034,0.259218623097462,2.97044654755198,0.00297367149856101,0.0366655775263131,"acclim"
"SEFA.9725",5.22616890401228,1.10627093024042,0.2702878011657,4.09293695634535,4.25943557230423e-05,0.00280232716458463,"acclim"
"SEFA.9754",23.5294607307041,0.543710196840275,0.17438450904099,3.11788128332244,0.00182156160847685,0.0270807540309138,"acclim"
"SEFA.9804",133.138115919431,0.717056556367086,0.207263673301231,3.45963450780368,0.000540909044621394,0.0128362157130073,"acclim"
"SEFA.9900",11.2383058337049,0.613667099479039,0.17687279969251,3.46953912950938,0.000521352118953591,0.0125603694706627,"acclim"
"SEFA.10004.1",3.46514672256569,0.863384821319445,0.24620350207677,3.50679342103846,0.00045354109690577,0.0115062397419317,"acclim"
"SEFA.10062",46.6439611812443,-1.31020375139373,0.442164375093686,-2.96315991336056,0.00304498332764816,0.0371294232593999,"acclim"
"SEFA.10251",5.32275292254289,-0.910276059571278,0.322256969625773,-2.82469006218346,0.00473263705606637,0.0485997999840199,"acclim"
"SEFA.10474",4.37051975795402,0.857184365759758,0.302588872854605,2.8328350532957,0.00461371864606868,0.0477605329746766,"acclim"
"SEFA.10520",11.8128524859052,0.555277542836584,0.181093183417276,3.06625314304134,0.00216759713390893,0.0302845266759765,"acclim"
"SEFA.10526",9.11744714602974,0.984361234244969,0.30056868051571,3.27499602605308,0.00105663459988165,0.019306301829133,"acclim"
"SEFA.10568",21.6630897142822,0.746025323269639,0.161700708334553,4.61361815265609,3.95719140471339e-06,0.000628587377008167,"acclim"
"SEFA.10617",9.60301482617443,0.709437973708367,0.249935353077716,2.83848589234102,0.0045328123073521,0.0472172831052939,"acclim"
"SEFA.10637",189.909635858472,-1.36290830740868,0.436672804084592,-3.12112019493812,0.00180164482704495,0.0268980538445863,"acclim"
"SEFA.10645.1",296.360563694712,0.743765610362858,0.135140519620138,5.50364622286112,3.72015704434561e-08,3.64410050032787e-05,"acclim"
"SEFA.10670",8.49037589552637,1.67537263186992,0.382704507611604,4.37771857542427,1.19928065956486e-05,0.00121527106835906,"acclim"
"SEFA.10890",145.577170286464,-1.39446375756928,0.302989649242251,-4.60234783946152,4.17754747954677e-06,0.000646127343503234,"acclim"
"SEFA.11038",435.332684559408,-0.552736163941217,0.121233935410357,-4.55925283684223,5.13359358911772e-06,0.000718377160026378,"acclim"
"SEFA.11266",12.124802319256,0.636783307406714,0.148989093470253,4.27402632350303,1.91974356146999e-05,0.00163521345293907,"acclim"
"SEFA.11295",50.479517650143,-0.540177195515961,0.164364929387819,-3.28645044613753,0.00101458623452185,0.0187522656775116,"acclim"
"SEFA.11299.1",13.6065050522693,0.659761819432055,0.170965499191395,3.85903484944326,0.000113835705632753,0.00499275994242995,"acclim"
"SEFA.11301",61.6737180080307,0.577414600731516,0.136601532367886,4.22699943933616,2.36828257442873e-05,0.00190673782430719,"acclim"
"SEFA.11336",4.24836188843945,-0.853535062962976,0.242792286301175,-3.5154949770694,0.000438935062842366,0.011216381200053,"acclim"
"SEFA.11411.1",21.7745516004397,0.667140407025758,0.17184512455754,3.88221899657314,0.000103507594881068,0.00463209622574362,"acclim"
"SEFA.11511",2.46387416182484,0.879514453676397,0.305841803923177,2.8757169307611,0.00403111041028928,0.0438473403789146,"acclim"
"SEFA.11564",330.367831845482,0.520167520733197,0.127915358041214,4.06649778962118,4.77249377019324e-05,0.00296297923084674,"acclim"
"SEFA.11600.1",7.01877520208,0.939768686888205,0.328977964251729,2.85663110909492,0.00428163132561255,0.0455950293619754,"acclim"
"SEFA.11655",405.491259951277,0.603127180970621,0.154113877792323,3.91351635303973,9.09617372446105e-05,0.00432435989932806,"acclim"
"SEFA.11674",205.662443875219,-0.774484665446553,0.20844347812004,-3.71556199518287,0.000202752543972525,0.00702344372362194,"acclim"
"SEFA.11685.1",14.9159461193485,-0.769164052135176,0.201600431633404,-3.81528970897168,0.000136023252920839,0.00548824255263212,"acclim"
"SEFA.11697",107.20915111884,-0.853823429044597,0.237091498552109,-3.6012401720804,0.000316702836324624,0.00926372116511004,"acclim"
"SEFA.11779",555.251263661415,0.641812007124887,0.215629744044154,2.97645396728508,0.00291602855555312,0.0361239199629105,"acclim"
"SEFA.11780",524.608660767415,0.662067752419077,0.216575151804215,3.05698851832083,0.00223572839613793,0.0309422002203328,"acclim"
"SEFA.11963",252.685281259875,-1.30596596534524,0.461544073690868,-2.82955851843511,0.00466122748913168,0.048090557687753,"acclim"
"SEFA.12024.1",24.0805983020531,0.607719281754853,0.172235329478531,3.52842406720396,0.000418041863008097,0.010930762354818,"acclim"
"SEFA.12139",11.3469491436164,1.14393711228888,0.272504568432379,4.1978639802978,2.69444378488191e-05,0.00210075206529983,"acclim"
"SEFA.12158.1",5609.83854566561,0.542828580126662,0.10053972910295,5.39914504415285,6.69592236597744e-08,5.90312515784571e-05,"acclim"
"SEFA.12241",1527.15945688764,0.659087191283828,0.138090534047073,4.77286293251032,1.81625405851489e-06,0.000390538921460176,"acclim"
"SEFA.12289",11.7480081083711,0.55219187726932,0.175802833726371,3.14097256321125,0.0016838780645104,0.0256835104095566,"acclim"
"SEFA.12295",11.1164702600242,0.820283892645025,0.227352337378628,3.60798530643184,0.000308583961550948,0.00906825401677719,"acclim"
"SEFA.12296",14.8641046164244,0.563625124340442,0.184138999715523,3.06086774236413,0.00220696557392548,0.0306886569396326,"acclim"
"SEFA.12302",3.69188089462282,-0.900105495614914,0.296295932273365,-3.03785977994618,0.00238264794077806,0.0320693499937395,"acclim"
"SEFA.12358",3.84145206078145,1.01706217326477,0.325163760314073,3.12784601913326,0.0017609240858644,0.0265372764803087,"acclim"
"SEFA.12425",643.468752533696,-1.00882093942292,0.284016690813441,-3.55197765502299,0.000382347328391616,0.010500853729285,"acclim"
"SEFA.12492",28.5443920505249,0.594381627029565,0.20719678201852,2.86868174900727,0.00412186307885549,0.0444777783392778,"acclim"
"SEFA.12785",171.639125752481,-1.61802582065534,0.470800639446046,-3.43675365980629,0.000588730790537107,0.0134576975541148,"acclim"
"SEFA.12794.1",28.6210648075744,0.777199177383461,0.195977983483398,3.96574739452455,7.31663185011237e-05,0.00387407966309854,"acclim"
"SEFA.12832",8.7509745298284,0.552513032753665,0.195544883496667,2.82550493203306,0.00472061612587399,0.0485046057875351,"acclim"
"SEFA.12834",8.84333736774977,0.658907559941133,0.210794721736372,3.12582570622992,0.00177306603788328,0.026629216677988,"acclim"
"SEFA.12901",17.549030832377,-0.508087091062582,0.159769225132163,-3.18013115881538,0.00147208407364756,0.0235747378624467,"acclim"
"SEFA.12981.1",63.3339285860032,1.00481894486216,0.185645936564872,5.41255555308658,6.21315698049466e-08,5.76580967789905e-05,"acclim"
"SEFA.13033",99.2659423124823,0.70911534835533,0.188785079109519,3.75620441880342,0.000172509802102623,0.00629750068462411,"acclim"
"SEFA.13045.1",8.06115639442831,1.24147219744375,0.381355703138216,3.25541793980671,0.00113225611195147,0.020206416767134,"acclim"
"SEFA.13081",14.569884314048,0.956246105695204,0.169636138309934,5.63704240866467,1.72995521316723e-08,2.54188085988038e-05,"acclim"
"SEFA.13173",27.6141822673204,0.574706026042463,0.143829765371877,3.99573777066616,6.44930908588006e-05,0.00360231370316609,"acclim"
"SEFA.13292",83.4786986675213,-0.790473414165019,0.199062342571869,-3.97098418491497,7.15763311714358e-05,0.00382434506428714,"acclim"
"SEFA.13302",40.0685008346036,-0.618913215065494,0.19479220797644,-3.17729965430831,0.00148653356694551,0.0236589051462477,"acclim"
"SEFA.13339",16.1150346054531,0.566876239610698,0.1960776356034,2.89108055524139,0.0038391969829929,0.0425205535201827,"acclim"
"SEFA.13342.1",44.3300996474039,-0.689269099993141,0.225056413651389,-3.06265033202215,0.00219386248490806,0.0305788010544655,"acclim"
"SEFA.13373",372.085624842193,0.757496911084271,0.182840739669309,4.14293287400994,3.42892332544017e-05,0.00241640502516176,"acclim"
"SEFA.13391",12.8128343498437,0.680399675502309,0.203935912285521,3.33634065661625,0.000848890756767717,0.0168287041683443,"acclim"
"SEFA.13581",76.7735827757485,0.843695499504744,0.200571675616615,4.20645386199713,2.59409013055213e-05,0.00204191951704889,"acclim"
"SEFA.13619.1",6.65378950980686,0.987667614386269,0.260566014820199,3.79046981651771,0.000150362604698277,0.00583840631952787,"acclim"
"SEFA.13671",74.3729347785803,0.514291926211573,0.154423229896588,3.33040518940044,0.000867196905395251,0.0169243752221675,"acclim"
"SEFA.13714",18.1004614046449,-1.40747129157388,0.49052317780139,-2.86932678264544,0.00411346570935851,0.0444777783392778,"acclim"
"SEFA.13841",11.402205597301,0.692651946363044,0.187860118374022,3.68706222671489,0.000226857897698118,0.00746260905263659,"acclim"
"SEFA.13854",37.9546109780104,-1.70432185425735,0.579041270603177,-2.94335126144289,0.0032467979753608,0.0386285707837797,"acclim"
"SEFA.13855",46.1382752874285,-1.58039509646571,0.546769980939578,-2.8904203807055,0.00384726973059349,0.0425832139923568,"acclim"
"SEFA.14072",6.79500909389864,0.827186619778961,0.233884125039618,3.53673691892874,0.000405102976618478,0.0108060146501316,"acclim"
"SEFA.14095",8.20175188105088,-0.970603457696889,0.256805548346883,-3.77952682075948,0.00015712666858148,0.0058945902562312,"acclim"
"SEFA.14151",27.5351498966218,-1.50406836177205,0.473629970098752,-3.17561906282757,0.00149517150385833,0.0237503278883154,"acclim"
"SEFA.14160",61.6292891647216,0.613942202734851,0.179780451961617,3.41495527481445,0.000637924853720083,0.0142198369415834,"acclim"
"SEFA.14211",110.359237239502,0.707807705198113,0.225551872222783,3.13811496319124,0.00170038171400545,0.0258458020528828,"acclim"
"SEFA.14266",14.8551536392931,0.626090640906052,0.17813097068263,3.51477701214314,0.000440123381101093,0.0112304709921483,"acclim"
"SEFA.14301",63.8665825793556,-0.70352668050092,0.158712752651051,-4.4327041699523,9.30585100952323e-06,0.0010319544968548,"acclim"
"SEFA.14328",8.64997203788711,-1.20975172369881,0.314720349716925,-3.8438941898321,0.000121097234527078,0.00516994295201317,"acclim"
"SEFA.14335",8.84348739747235,0.779327073601984,0.223955947298748,3.47982307682321,0.000501745004079732,0.0122461633314696,"acclim"
"SEFA.14396",39.4387632161305,0.546221737918479,0.184186092135769,2.96559708490824,0.00302095979022382,0.0370156796533887,"acclim"
"SEFA.14424",4.52482793008811,1.7669304931579,0.553013463864026,3.19509489120205,0.00139784872554939,0.0229272711804138,"acclim"
"SEFA.14562",31.9472325617391,1.25953421633501,0.406105408641018,3.10149579280387,0.00192545608463691,0.0280500605572916,"acclim"
"SEFA.14587",33.6451374448575,-0.922963354274315,0.240853818185945,-3.83204784223834,0.000127081017957767,0.00532230999674904,"acclim"
"SEFA.14608",41.0552770204358,0.635561269555506,0.162034307449546,3.92238705221982,8.76759974747406e-05,0.00425844552959351,"acclim"
"SEFA.14653",252.644154347644,-0.917211892201432,0.232629370251959,-3.9428034869716,8.05346422524806e-05,0.00405710517770211,"acclim"
"SEFA.14716",16.7836211841513,-1.41922427528073,0.47941425132265,-2.96032975942047,0.00307309911899601,0.0373502744485678,"acclim"
"SEFA.14720",5.61226997508021,0.602942252872685,0.213082440947737,2.82961960727946,0.00466033768081549,0.048090557687753,"acclim"
"SEFA.14751",37.1125121812063,-0.50790669436277,0.144812002652607,-3.50735218807241,0.000452589713752634,0.0115062397419317,"acclim"
"SEFA.14803",56.057529353434,-0.695137469180524,0.217565017571525,-3.1950792316692,0.00139792457520159,0.0229272711804138,"acclim"
"SEFA.14833",337.139062177375,1.62615220985284,0.348467691456783,4.66657957027422,3.06255078415527e-06,0.000534642528972532,"acclim"
"SEFA.14888",154.55999206004,0.566261026554219,0.116902793450707,4.84386223664524,1.27339240293535e-06,0.000311970057265665,"acclim"
"SEFA.15002",38.5831995007929,-0.547793218137343,0.14785695134392,-3.70488646734748,0.000211485436315192,0.0071750799703255,"acclim"
"SEFA.15024",155.361587856478,0.693556189824908,0.171627360095612,4.04105842703945,5.32104979983402e-05,0.00324639273600946,"acclim"
"SEFA.15027",122.669681259757,1.03955284521563,0.318720867215303,3.26164036355168,0.00110769577489389,0.0199294815336011,"acclim"
"SEFA.15028",116.705409247933,1.04594717655562,0.313868596553868,3.33243652929805,0.000860891048831276,0.0169033752483219,"acclim"
"SEFA.15120",4.38209627808988,0.90073596600432,0.29157417060053,3.08921727925746,0.00200684610426924,0.028838825577537,"acclim"
"SEFA.15260",2.22596288478191,1.74725948791849,0.454911589853221,3.84087705587419,0.000122595507164965,0.00518817317259649,"acclim"
"SEFA.15295",5.73731730609433,1.04019430739698,0.308704902867854,3.36954255579884,0.000752930638457766,0.0156368351204798,"acclim"
"SEFA.15376.1",13.8739534961933,-1.18375072724026,0.255249723690132,-4.63761805547462,3.52447307394909e-06,0.00058533847146719,"acclim"
"SEFA.15460",7.58437096570918,-0.617727244893453,0.179697274955316,-3.43759940181096,0.000586895262733099,0.0134576975541148,"acclim"
"SEFA.15464",29.1705023049552,-1.24681382935758,0.441840366015557,-2.82186492058464,0.00477452830020753,0.0489237901757082,"acclim"
"SEFA.15509",19.4254087413841,0.757625066841043,0.235840807205434,3.21244264645472,0.00131611423744501,0.0222304103683534,"acclim"
"SEFA.15579.1",8.35660990490445,0.810696481723596,0.286369997097372,2.83094070587269,0.0046411324013798,0.0479674364015994,"acclim"
"SEFA.15621.1",5.88296268332442,2.54834871690744,0.491752008068046,5.18218263494069,2.1930431525497e-07,0.000107410380182656,"acclim"
"SEFA.15622",37.5003678257278,0.738825308940088,0.242306597389005,3.04913410076887,0.00229502012132895,0.0314421809661948,"acclim"
"SEFA.15633",103.710403312682,0.58175855334922,0.20182060110151,2.88255287207579,0.00394466929711257,0.0432539857255528,"acclim"
"SEFA.15647",3.06248343399701,1.29322750544865,0.434754449583543,2.97461591638096,0.00293355597807651,0.0362976693216019,"acclim"
"SEFA.15666",9.54215772212673,0.545628908324418,0.188420942943393,2.89579756793988,0.00378196278105726,0.0421974769390363,"acclim"
"SEFA.15674",44.7537572335295,0.666950641544771,0.188778877067164,3.53297281934506,0.000410914716084828,0.0108551811340469,"acclim"
"SEFA.15675",23.2270862993549,0.579705354158186,0.178287075837852,3.25152763560616,0.00114786615880081,0.0203408805145487,"acclim"
"SEFA.15681.1",3.69231839805364,1.32658153880721,0.33784733401425,3.92657098413348,8.61654712215627e-05,0.00420850301545317,"acclim"
"SEFA.15698",90.9745906331705,0.81608303779381,0.123327003285648,6.61722912299757,3.65994009911857e-11,3.22660319138294e-07,"acclim"
"SEFA.15699",37.3619082677854,0.634673668434701,0.154172026268478,4.11665905804123,3.84404071329875e-05,0.00260685099449552,"acclim"
"SEFA.15701.1",368.884566400832,0.743800067516668,0.182153145221396,4.08337757008052,4.43858183143e-05,0.00285593513714168,"acclim"
"SEFA.15703.1",86.3572623328558,0.979170148341208,0.189582952591498,5.16486390235236,2.40613930676118e-07,0.000114662292585982,"acclim"
"SEFA.15744",582.545275169822,0.588184807792038,0.183827414129589,3.19965773645381,0.00137590874279447,0.0228007734520226,"acclim"
"SEFA.15745",472.310768293899,0.754723537062118,0.252852990844349,2.98483136205697,0.00283734701182107,0.0355990456961569,"acclim"
"SEFA.15751",37.3627708702705,0.757933108908634,0.219503589686111,3.45294174911888,0.000554508730435273,0.012984193804827,"acclim"
"SEFA.15752",48.596291193798,0.690927741968402,0.207271246232602,3.33344713522414,0.000857769704433686,0.0168971872443567,"acclim"
"SEFA.15790",8.45402505151739,0.907985049096597,0.228425100449639,3.97497931404776,7.03853735943667e-05,0.00380394043461149,"acclim"
"SEFA.15807",2850.40523611338,0.566154417105637,0.187865776211569,3.01361125225943,0.00258158368979547,0.0340104685706679,"acclim"
"SEFA.15810",25.6725453224989,-0.978499763382541,0.314647483090209,-3.10982866849123,0.00187195892241145,0.0276204014392959,"acclim"
"SEFA.15852",12.9664152001719,-0.902195780531844,0.291472458399223,-3.09530370549154,0.0019661146449591,0.0284151913278023,"acclim"
"SEFA.15905",27.7498359449526,0.709594544089509,0.158939320911245,4.46456257659337,8.02324975262197e-06,0.000955850943501558,"acclim"
"SEFA.15923",7.54456252304793,0.54728113457868,0.165982341936316,3.29722504330407,0.000976452287420599,0.0182776964948831,"acclim"
"SEFA.15931",3.0681787514664,-0.940134743363155,0.248508004880512,-3.7831165391038,0.000154876853590208,0.0058945902562312,"acclim"
"SEFA.15938",11.5937960321858,0.539936959619794,0.180477904222771,2.991706724128,0.00277422636557577,0.03524146922034,"acclim"
"SEFA.15961",36.8752950535468,0.506470984891151,0.119760991783003,4.22901461778836,2.34717096699791e-05,0.00189840910505078,"acclim"
"SEFA.15982",341.079242678208,0.525305345787488,0.125626114209365,4.1814980037672,2.89594794226419e-05,0.00218210915034197,"acclim"
"SEFA.16021",6.82003634909473,0.874105336048938,0.282616114544533,3.0929069188346,0.00198206292652134,0.0286222223754498,"acclim"
"SEFA.16028",83.7703494270801,0.609688825155907,0.158264933167271,3.85233047494812,0.000116998973799221,0.00508109829070904,"acclim"
"SEFA.16065",3.57709695440355,0.896644233420262,0.295116948332837,3.03826750203791,0.00237942633747578,0.0320693499937395,"acclim"
"SEFA.16076",8.46853288590315,-0.667652499978643,0.221208694354399,-3.01820189268418,0.00254279439316657,0.0336595726278626,"acclim"
"SEFA.16116.1",37.7707623909055,0.614448106548677,0.200347164103909,3.06691691542984,0.00216278963854966,0.0302582025755584,"acclim"
"SEFA.16150",5.58480428865514,1.18423538425243,0.272196304689368,4.35066664701377,1.35724258309735e-05,0.00128660759275121,"acclim"
"SEFA.16151",14.3670673890925,0.527160122416506,0.154735612922835,3.40684418059206,0.000657186336337764,0.0145025149966301,"acclim"
"SEFA.16221.1",8.29160562527975,1.40319617348546,0.417154843235964,3.36372979059898,0.00076896790719267,0.015839301564978,"acclim"
"SEFA.16239.1",5.38321071963756,-0.66396071552515,0.200488069086558,-3.31172183237744,0.000927236935008355,0.0176365066214318,"acclim"
"SEFA.16324",17.4335804203975,0.531931953188848,0.179942792656204,2.95611702662162,0.0031153886006485,0.0376878287551256,"acclim"
"SEFA.16403",19.4297122411837,0.571591020359134,0.159405139682089,3.58577534889458,0.000336078185537669,0.00960046631575483,"acclim"
"SEFA.16418",5.42176567246659,0.909909590620553,0.301689550755111,3.0160460922266,0.00256094327585844,0.0338067547605541,"acclim"
"SEFA.16423",364.98975039922,0.631364818349432,0.210019458173193,3.0062205847078,0.00264517033159133,0.0343443617721784,"acclim"
"SEFA.16433.1",33.1020493598624,-0.536654533105941,0.1343402343252,-3.99474167811001,6.47648278076027e-05,0.00360231370316609,"acclim"
"SEFA.16521",27.252546760574,-0.56332001540247,0.171930285438505,-3.27644436793513,0.00105123020362048,0.0192274802388343,"acclim"
"SEFA.16532.1",13.7635873895114,0.893714482831349,0.300276549234822,2.97630462688063,0.00291744907141473,0.0361239199629105,"acclim"
"SEFA.16542",60.7227834635748,0.839431883018551,0.262771931308936,3.19452644290096,0.00140060453591254,0.0229272711804138,"acclim"
"SEFA.16613",6.95147144561427,0.762412508845351,0.21384597697985,3.56524129942922,0.000363521580444424,0.0101257701522845,"acclim"
"SEFA.16617",1165.97662558528,-1.49207728099557,0.43490264549192,-3.43083054670288,0.000601736361080561,0.0136372950110186,"acclim"
"SEFA.16661",11.8762999666564,0.862930186848784,0.224533132912485,3.8432198208588,0.000121430612319905,0.00517165351793373,"acclim"
"SEFA.16705",293.337521814709,0.926736282662692,0.208353483855446,4.44790394436436,8.67122878912414e-06,0.000986394232321528,"acclim"
"SEFA.16717",35.1225979143468,0.731835758843399,0.244869931415474,2.98867139224899,0.00280193301517475,0.0354656733119606,"acclim"
"SEFA.16807",30.6971346942909,0.562146652447915,0.173139391587048,3.24678657638281,0.00116715877616963,0.0205999434849079,"acclim"
"SEFA.16829",76.8135848293832,0.597028590528772,0.133367069088416,4.47658177246867,7.58476250620171e-06,0.000917983039026992,"acclim"
"SEFA.16902",8.60832396423349,-1.49178532800438,0.419321729275971,-3.55761512903277,0.0003742370942717,0.0103425524235088,"acclim"
"SEFA.16906",894.20946038157,-1.8122365299397,0.452969869890667,-4.00078824310571,6.31318344425881e-05,0.00360231370316609,"acclim"
"SEFA.17034",4.81926606408642,1.16054733455436,0.367153845674535,3.1609292622884,0.00157266686003608,0.0244741942419736,"acclim"
"SEFA.17166",11.558906803058,0.551486880072114,0.180491905282726,3.0554660011387,0.00224711078365825,0.0309907818313293,"acclim"
"SEFA.17198",98.3354555329392,0.791963510371219,0.258776607517798,3.06041383712301,0.00221031348353372,0.030710990812976,"acclim"
"SEFA.17212",27.5534266497023,0.699409903778156,0.164628685305196,4.2484084865378,2.15294560363025e-05,0.00175744152237077,"acclim"
"SEFA.17213.1",46.4707164631821,0.703505436185796,0.179894770132987,3.91064974076641,9.20481735345712e-05,0.00434351690968707,"acclim"
"SEFA.17230",211.304163453704,1.01965400960138,0.194678550930033,5.23762892588946,1.62652674063848e-07,9.25126435191536e-05,"acclim"
"SEFA.17256",14.6880279916168,0.561249308193365,0.118614068306722,4.73172631379645,2.22618434068919e-06,0.000446046389716271,"acclim"
"SEFA.17278",3.93482983231728,1.49632531251489,0.424752129007821,3.52282004097345,0.000426981176163401,0.0110440386562278,"acclim"
"SEFA.17293",7.76275819346398,0.797877392861683,0.275145222413784,2.89984098528804,0.00373352011777366,0.0419562949117815,"acclim"
"SEFA.17397",30.5702809547297,-0.611028460842047,0.182695013707959,-3.34452729957254,0.000824229175177289,0.0164398289781968,"acclim"
"SEFA.17404",41.8371171870852,0.633079561782701,0.155069398035022,4.08255638962191,4.45429992464816e-05,0.00285593513714168,"acclim"
"SEFA.17420.1",23.3042643368669,0.60529631040162,0.190014771518845,3.18552239682896,0.00144492919070938,0.0233733866886127,"acclim"
